非脂类网状组织细胞增多病,DIS
非脂肪性网状内皮组织增殖,DIS
非自体免疫性溶血性贫血,DIS
非良热性惊厥,DIS
非血小板减少性出血性紫癜,DIS
非透壁性心肌梗死,DIS
非酮症性糖尿病,DIS
非阻塞性慢性肾盂肾炎,DIS
非霍奇,DIS
非风湿性三尖瓣回流,DIS
非风湿性三尖瓣狭窄闭锁不全,DIS
非风湿性三尖瓣闭锁不全,DIS
非风湿性主动脉瓣回流返流,DIS
非风湿性主动脉瓣退行性改变,DIS
非风湿性二尖瓣伴主动脉瓣闭锁不全,DIS
非风湿性二尖瓣漏伴主动脉瓣狭窄和漏,DIS
非风湿性二尖瓣狭窄伴闭锁不全,DIS
非风湿性二尖瓣返流,DIS
非风湿性二尖瓣退行性改变,DIS
非风湿性二尖瓣钙化,DIS
非风湿性肺动脉瓣回流,DIS
面包发霉的食物中毒,DIS
面受压,DIS
面和颈的近中囊肿,DIS
面和颈的近中瘘管,DIS
面和颈的近中窦道,DIS
面恶性周围神经肿瘤,DIS
面神经外伤第七,DIS
面肌阵挛半侧颜面挛,DIS
面肌阵挛抽搐,DIS
面部其他的和未特指皮肤的恶性肿瘤,DIS
面部其他的皮肤原位癌,DIS
面部冻伤,DIS
面部冻伤伴组织坏死,DIS
面部单纯糠疹,DIS
面部开放性伤口,DIS
面部挫裂伤,DIS
面部挫裂伤伴感染,DIS
面部浅表冻伤,DIS
面部淋巴结继发性恶性肿瘤,DIS
面部皮内痣,DIS
面部皮肤交界性肿瘤,DIS
面部皮肤和皮下组织脂肪瘤样良性肿瘤,DIS
面部皮肤挫伤,DIS
面部皮肤黑色素瘤,DIS
面部红斑侏儒综合征一种皮色素的先天性异常,DIS
面部血肿,DIS
面部表浅异物,DIS
面部错构瘤,DIS
面部黑毛痣,DIS
面颈浅表异物伴感染,DIS
面颈部擦伤,DIS
面颈部擦伤伴感染,DIS
面颈部无毒昆虫咬伤,DIS
面颈部无毒昆虫咬伤伴感染,DIS
面颈部浅表异物,DIS
面骨伴上下肢骨骨折,DIS
面骨伴下肢骨骨折,DIS
面骨后天畸形,DIS
革兰氏阳性杆菌性心内膜炎,DIS
革兰氏阳性球菌性脑膜炎,DIS
革兰氏阴性球菌性脑膜炎,DIS
革囊胃,DIS
靶细胞性贫血,DIS
鞍膈脑膜瘤,DIS
鞘脂类代谢障碍,DIS
鞭毛虫性腹泻,DIS
鞭索样损伤,DIS
韦伯克里斯琴综合征,DIS
韦伯氏综合征,DIS
韦尔希梭状芽胞杆菌性食物中毒,DIS
韦尔斯,DIS
韦尔波疝,DIS
韦尼克发育性失语感受型,DIS
韦尼克氏脑病,DIS
韦弗综合征,DIS
韦德尼希霍夫曼,DIS
韦格纳肉芽肿,DIS
韧带内妊娠,DIS
韧带囊肿,DIS
顶叶脑膜良性肿瘤,DIS
顶浆分泌腺疾患,DIS
顶骨开放性骨折,DIS
顶骨骨折伴开放性颅内损伤,DIS
顶骨骨折伴颅内损伤,DIS
顺行性遗忘症,DIS
顽固性或难治性休克,DIS
预激的房室传导,DIS
预防性人工免疫或疫苗接种引起的脑膜炎,DIS
预防性免疫疗法,DIS
预防性隔离,DIS
预防接种后反应百白破,DIS
颅中窝脑膜良性肿瘤,DIS
颅内压增高综合征,DIS
颅内压降低,DIS
颅内小动脉瘤破裂先天性,DIS
颅内开放性损伤伴颅骨骨折,DIS
颅内异物伴开放性伤口,DIS
颅内或脊柱内的脓肿后遗症,DIS
颅内损伤分类的后遗症,DIS
颅内枪弹伤,DIS
颅内硬膜下出血,DIS
颅内积气,DIS
颅内脑膜粘连,DIS
颅内脑膜肉瘤,DIS
颅内脓肿并发于妊娠分娩和产褥期,DIS
颅内腔积气,DIS
颅内血肿非创伤性,DIS
颅内静脉窦非化脓性血栓形成,DIS
颅后窝脑膜良性肿瘤,DIS
颅周围神经损伤,DIS
颅和面骨营养不良综合征,DIS
颅巨细胞动脉炎,DIS
颅底上颌骨开放性骨折,DIS
颅底压迹症,DIS
颅底开放性骨折,DIS
颅底骨折伴颅内损伤,DIS
颅狭窄症颅骨缝过早闭合,DIS
颅神经动态未定的肿瘤,DIS
颅神经损伤分类于的后遗症,DIS
颅神经痛,DIS
颅脑外伤所致的精神障碍,DIS
颅脑恶性肿瘤切除个人史,DIS
颅骨交界性恶性肿瘤,DIS
颅骨和面骨骨折分类于的后遗症,DIS
颅骨多发性开放性骨折,DIS
颅骨多发性开放性骨折伴开放性颅内损伤,DIS
颅骨多发性骨折伴开放性颅内损伤,DIS
颅骨多发性骨折伴颅内损伤,DIS
颅骨开放性骨折,DIS
颅骨或面骨伴其他骨头的多发性骨折,DIS
颅骨畸形性骨炎,DIS
颅骨继发性恶性肿瘤,DIS
颅骨面骨多发性开放性骨折,DIS
颅骨骨折伴颅内损伤,DIS
领养子女接受的检查,DIS
颈内动脉闭塞和狭窄,DIS
颈动脉弯管和杈的珠网膜下腔出血,DIS
颈动脉痛,DIS
颈动脉窦晕厥,DIS
颈动脉综合征大脑半球的,DIS
颈后纵韧带钙化,DIS
颈和躯干浅表损伤和开放性伤口后遗症,DIS
颈恶性周围神经肿瘤,DIS
颈椎开放性骨折,DIS
颈椎横突过长,DIS
颈椎继发性恶性肿瘤,DIS
颈椎融合综合症,DIS
颈椎间盘疾患伴脊髓病,DIS
颈椎骨折伴截瘫,DIS
颈椎骨折伴脊髓震荡,DIS
颈淋巴结囊肿破裂,DIS
颈神经根病,DIS
颈肌劳损,DIS
颈部其他和未特指神经损伤,DIS
颈部其他和未特指部位的关节和韧带扭伤口和劳损,DIS
颈部其他部位浅表性损伤,DIS
颈部前纵韧带扭伤和劳损,DIS
颈部多发性开放性伤口,DIS
颈部多发性浅表性损伤,DIS
颈部开放性伤口伴感染,DIS
颈部开放性外伤累及肌腱,DIS
颈部开放性损伤伴异物,DIS
颈部椎间盘创伤性破裂,DIS
颈部气管损伤伴开发性伤口,DIS
颈部水平其他血管的损伤,DIS
颈部水平多处血管的损伤,DIS
颈部水平未特指血管的损伤,DIS
颈部皮肤和皮下组织脂肪瘤样良性肿瘤,DIS
颈部耳状附件,DIS
颈部脊柱多发性骨折,DIS
颈部脊柱扭伤和劳损,DIS
颈部脊柱神经根损伤,DIS
颈部脊柱裂不伴脑积水,DIS
颈部脊柱裂伴有脑积水,DIS
颈部脊髓的震荡和水肿,DIS
颈部蜂窝组织炎,DIS
颈部错构瘤,DIS
颈部食管开放性伤口,DIS
颈部食管损伤,DIS
颈部黑色素瘤,DIS
颈项开放性伤口,DIS
颊区开放性伤口,DIS
颊和颞下颌开放性伤口,DIS
颊外部的恶性黑色素瘤,DIS
颊或唇咬伤,DIS
颊沟恶性肿瘤,DIS
颊粘膜下慢性炎症,DIS
颊粘膜脓肿,DIS
颊部炎性增生,DIS
颊部牙龈恶性肿瘤,DIS
颌下感染间隙,DIS
颌下淋巴结核,DIS
颌下结缔组织恶性肿瘤,DIS
颌下腺导管结石涎石症,DIS
颌下腺导管结石病,DIS
颌下腺梗阻,DIS
颌下蜂窝织炎,DIS
颌下锁骨上淋巴结继发恶性肿瘤,DIS
颌关节单纯脱位,DIS
颌关节哆开性脱位,DIS
颌关节扭损和劳损,DIS
颌动瞬目现象或综合征,DIS
颌动瞬目综合征,DIS
颌部开放性伤口,DIS
颌面异常,DIS
颌颏继发性恶性肿瘤,DIS
颌骨增大症,DIS
颌骨外生骨疣,DIS
颌骨缺失,DIS
颌骨非牙源性上皮样囊肿,DIS
颌骨骨纤维异样增殖,DIS
颏下区感染,DIS
颏下嗜酸性细胞增生性淋巴肉芽肿,DIS
颜面损伤的晚期效应,DIS
颜面烧伤腐蚀伤和冻伤的后遗症,DIS
颜面血管瘤青光眼综合征,DIS
颜面过红,DIS
颜面部萎缩,DIS
额前叶挫裂伤,DIS
额叶继发性恶性癌,DIS
额叶脑膜良性肿瘤,DIS
额外的乳头,DIS
额挫伤,DIS
额窦骨折伴颅内损伤,DIS
额部海绵状血管瘤,DIS
额骨开放性骨折,DIS
额骨骨折伴开放性颅内损伤,DIS
额骨骨折伴颅内损伤,DIS
颞上枝静脉阻塞,DIS
颞下颌关节韧带扭伤,DIS
颞叶神经良性肿瘤,DIS
颞叶脑膜良性肿瘤,DIS
颞部区挫伤,DIS
颞颌关节不正,DIS
颞颌关节痛与功能障碍综合征,DIS
颞骨开放性骨折,DIS
颞骨骨折伴颅内损伤,DIS
颞骨骨膜下脓肿贝佐尔德氏脓肿,DIS
颧弓骨折伴颅内损伤,DIS
颧部钙化上皮瘤,DIS
颧骨开放性骨折,DIS
风湿性三尖瓣关闭不全,DIS
风湿性主动脉瓣梗阻,DIS
风湿性主动脉瓣狭窄伴闭锁不全,DIS
风湿性主动脉瓣返流,DIS
风湿性主动脉瓣闭锁不全,DIS
风湿性二尖瓣及主动脉瓣闭锁不全,DIS
风湿性二尖瓣回流,DIS
风湿性二尖瓣狭窄伴主动脉瓣狭窄闭锁不全,DIS
风湿性二尖瓣狭窄伴主动脉瓣闭锁不全,DIS
风湿性二尖瓣狭窄伴闭锁不全随,DIS
风湿性二尖瓣狭窄闭锁不全伴主动脉瓣闭锁不全,DIS
风湿性二尖瓣闭锁不全,DIS
风湿性二尖瓣闭锁不全伴主动脉狭窄闭锁不全,DIS
风湿性二尖瓣闭锁不全伴主动脉瓣狭窄,DIS
风湿性二尖瓣闭锁不全伴主动脉瓣狭窄和漏,DIS
风湿性关节炎并发于妊娠分娩和产褥期,DIS
风湿性心包炎,DIS
风湿性心肌,DIS
风湿性心脏肥大,DIS
风湿性神经根炎,DIS
风湿性肌炎,DIS
风湿性肺动脉瓣闭锁不全,DIS
风湿性舞蹈病,DIS
风湿性舞蹈病伴二尖瓣和主动脉瓣及三尖瓣的心内膜炎,DIS
风湿性舞蹈病伴心脏受累,DIS
风湿性舞蹈症伴病毒性心肌炎,DIS
风疹性脑炎脊髓炎或脑脊髓炎,DIS
飞行员病由于飞行气压改变引起的疾病,DIS
食品过敏或不耐受饮食的咨询和监督,DIS
食物变态反应食物过敏,DIS
食物引起的未特指的接触性皮炎,DIS
食物性皮炎摄入,DIS
食物接触性皮肤引起的刺激性接触性皮炎,DIS
食物接触皮肤引起的性变应性皮炎,DIS
食管交搭跨越的恶性肿瘤,DIS
食管克隆氏病,DIS
食管动态未定的肿瘤,DIS
食管化学性腐蚀烧伤,DIS
食管囊,DIS
食管异物经腔口进入,DIS
食管炎急性慢性碱性,DIS
食管畸形,DIS
食管癌术后吻合口瘘,DIS
食管神经官能症,DIS
食管结核结核性食管炎,DIS
食管贲门粘膜裂伤,DIS
食管返流,DIS
食管闭锁伴有支气管瘘,DIS
食道中下段恶性肿瘤,DIS
食道交界恶性肿瘤,DIS
食道功能不全,DIS
食道烧烫伤,DIS
食道癌切除个人史,DIS
食道白斑,DIS
食道胸部部份损伤,DIS
饥饿性水肿,DIS
饮用水供应不足的问题,DIS
饮酒的问题,DIS
饮酒过量,DIS
饮食引起的牙齿腐蚀,DIS
饮食性含铁血黄素沉积症,DIS
饮食性胃肠炎,DIS
首次正常妊娠监督,DIS
香料皮炎,DIS
香肠腊肠食物中毒,DIS
马堡病毒病,DIS
马尔基亚法瓦米凯利,DIS
马尾综合征引起的神经原性膀胱炎,DIS
马库斯贡综合征,DIS
马拉色氏病,DIS
马来布鲁格丝虫引起的丝虫病,DIS
马洛托拉米综合征轻度重度,DIS
马洛里韦斯氏综合征,DIS
马约基氏病,DIS
马耳他布鲁氏菌病,DIS
马耳他热,DIS
马里恩氏病,DIS
马里氏共济失调,DIS
驱蠕虫药意外中毒肠虫清过量,DIS
骨产道难产引起的梗阻性分娩,DIS
骨传导装置调整和管理,DIS
骨关节结核,DIS
骨其他连续性疾患,DIS
骨内固定术后伤口感染,DIS
骨和关节软骨交搭跨越的恶性肿瘤,DIS
骨外性继发性恶性肉瘤,DIS
骨密度和结构其他特指疾患,DIS
骨巨细胞未特指的恶性肿瘤,DIS
骨干发育不良,DIS
骨干性连续症,DIS
骨干硬化症,DIS
骨性病关节炎,DIS
骨性胸廓先天性畸形,DIS
骨性胸廓其他部位骨折,DIS
骨性胸廓骨折,DIS
骨感染,DIS
骨折不愈合,DIS
骨折内固定装置引起的并发症,DIS
骨折后个人史,DIS
骨折固定术后骨缺血坏死,DIS
骨折畸形愈合,DIS
骨折迟延性愈合,DIS
骨无菌性坏死,DIS
骨牙粘连,DIS
骨的佩吉特氏病,DIS
骨的冯雷克林豪森病,DIS
骨盆伴下肢骨骨折,DIS
骨盆内聚伴胎盘不称引起的梗阻性分娩,DIS
骨盆区和大腿的化脓性关节炎,DIS
骨盆器官损伤,DIS
骨盆均小引起的梗阻性分娩,DIS
骨盆开放性骨折,DIS
骨盆恶性周围神经肿瘤,DIS
骨盆扁平引起的梗阻性分娩,DIS
骨盆损伤,DIS
骨盆软组织异常造成的梗阻性分娩,DIS
骨盆静脉曲张,DIS
骨盆骨良性肿瘤,DIS
骨硬化病大理石骨,DIS
骨移植失败或排斥,DIS
骨纤维异样增殖症单骨性,DIS
骨纤维性发育不良单发性,DIS
骨细粒棘球绦虫感染,DIS
骨肥大膨大,DIS
骨膜肉瘤,DIS
骨质疏松伴病理性骨折,DIS
骨质破坏原因不明,DIS
骨软骨发育不良伴有管状和脊柱发育缺陷,DIS
骨软骨瘤病综合征,DIS
骨骺端脓肿,DIS
骨骼的产伤,DIS
骨骼肌松驰剂,DIS
骨髓增生性动态未定的肿瘤,DIS
骨髓增生病,DIS
骨髓硬化症巨核细胞性伴髓样化生动态未定的肿瘤,DIS
骶尾区继发性恶性肿瘤,DIS
骶尾椎管良性肿瘤,DIS
骶尾部疼痛,DIS
骶椎管狭窄,DIS
骶部关节劳损,DIS
骶部脊柱裂不伴脑积水,DIS
骶部脊柱裂伴有脑积水,DIS
骶部脊柱裂伴脑积水,DIS
骶骨开放性骨折,DIS
骼窝结缔组织良性肿瘤,DIS
髁状突开放性骨折,DIS
髂凹结核性脓肿髂腰肌,DIS
髂动静脉损伤,DIS
髂嵴骨软骨病,DIS
髂窝区脓肿,DIS
髋关节不稳定,DIS
髋关节假体过大,DIS
髋关节和大腿水平的多处肌肉和肌腱损伤,DIS
髋关节屈曲挛缩后天性,DIS
髋关节炎,DIS
髋关节置换术,DIS
髋关节肌腱损伤的后遗症,DIS
髋双侧置换术后状态,DIS
髋和下肢烧伤除外踝和足,DIS
髋和下肢腐蚀伤除外踝和足,DIS
髋和大腿水平的其他神经损伤,DIS
髋和大腿水平的其他血管损伤,DIS
髋和大腿水平的多神经损伤,DIS
髋和大腿水平的多血管损伤,DIS
髋和大腿水平的大隐静脉损伤,DIS
髋和大腿水平的未特指神经损伤,DIS
髋和大腿水平的未特指血管损伤,DIS
髋和大腿水平的皮感觉神经损伤,DIS
髋和大腿水平的股神经损伤,DIS
髋和大腿的其他多处浅表损伤,DIS
髋和大腿的损伤,DIS
髋和膝关节之间水平的创伤性切断,DIS
髋幼年型骨软骨病,DIS
髋恶性周围神经肿瘤,DIS
髋皮肤恶性肿瘤,DIS
髋结核性滑膜炎,DIS
髋部和大腿多处开放性伤口,DIS
髋部和大腿浅表性损伤,DIS
髋部脓肿,DIS
髋骨开放性骨折,DIS
髋骨粘液囊炎,DIS
髋骨骨折,DIS
髋黑色素细胞痣,DIS
髌前脂质滑膜炎,DIS
髌幼年型骨软骨软骨病,DIS
髌骨其他疾患,DIS
髌骨其他紊乱,DIS
髌骨初级骨化中心,DIS
髌骨前粘液囊炎,DIS
髌骨哆开性脱位,DIS
髌骨次级骨化中心,DIS
髓细胞性白血病样反应,DIS
髓质囊性肾,DIS
高丙球蛋白血症性良性紫癜,DIS
高侧壁急性透壁心肌梗死,DIS
高侧壁的随后性心肌梗死,DIS
高免疫球蛋白综合征,DIS
高分化型淋巴细胞性恶性淋巴瘤,DIS
高动力型休克,DIS
高危的性行为的问题,DIS
高原性肺水肿急慢性,DIS
高原或高室低张性缺氧血症,DIS
高原适应不全症,DIS
高安氏病,DIS
高尔肌营养不良,DIS
高弓腭,DIS
高张力性子宫功能异常,DIS
高张力性子宫机能不良,DIS
高歇氏病,DIS
高海拨或高空缺氧症,DIS
高渗透性综合征,DIS
高烧致精神障碍,DIS
高碳酸血症后碱中毒,DIS
高磷酸盐血症高磷血盐症,DIS
高组氨酸血症,DIS
高缬氨酸血症异缬氨酸血症,DIS
高羟氨基酸血症,DIS
高胆固醇血症饮食的咨询和监督,DIS
高胰岛素血症伴昏迷,DIS
高草酸尿型,DIS
高血压性心脏病不伴有充血性心力衰竭,DIS
高血压性心脏病伴有充血性心力衰竭,DIS
高血压性心脏病和肾脏病伴有充血性心力衰竭,DIS
高血压性心脏病和肾脏病伴有肾衰竭,DIS
高血压性心脏病和肾脏病同时伴有充血性心力衰竭和肾衰竭,DIS
高血压性红细胞增多症,DIS
高血压性肾炎,DIS
高血压性肾病肾性高血压,DIS
高血压性脑病,DIS
高血压性视网膜动脉硬化,DIS
高血压所致的精神障碍,DIS
高血糖素分泌异常,DIS
高血糖素分泌过多,DIS
高血糖素恶性瘤,DIS
高血脂性肝脾大,DIS
高血钙性胰腺炎,DIS
高血钾性周期性麻痹,DIS
高起鱼鳞病,DIS
高钙血症低钙尿性家族性,DIS
高钙血症痴呆,DIS
高锰酸钾意外烧灼伤,DIS
高频率聋症,DIS
高龄初产妇的临护,DIS
鬼抓风,DIS
鬼状手,DIS
魏尔啸腺继发性恶性肿瘤,DIS
魏尔啸腺良性肿瘤,DIS
鱼胆的毒性效应,DIS
鱼食肺,DIS
鱼鳞癣,DIS
鲁塞尔西尔弗综合征,DIS
鲁宾斯坦泰必氏综合征,DIS
鲁西莱维综合,DIS
鲍姆加滕克吕韦耶肝硬变,DIS
鲍洛,DIS
鲭亚目鱼的毒性效应,DIS
鳃裂畸形,DIS
鳄皮状鳞癣,DIS
鳞状性睑缘炎,DIS
鸟型结核分支杆菌感染,DIS
鸟脚病表现为四肢坏疽,DIS
鸦片类药中毒意图不确定的,DIS
鹰嘴尖开放性骨折,DIS
鹰嘴粘液囊炎,DIS
麦克尔憩室扭转先天性,DIS
麦克尔憩息恶性肿瘤,DIS
麦克尔憩息继发性恶性肿瘤,DIS
麦克尔憩息良性肿瘤,DIS
麦克尔格鲁贝尔综合征,DIS
麦克耳氏憩室伴穿孔,DIS
麦克耳氏憩室溃疡,DIS
麦卡德尔氏施密德皮尔逊病,DIS
麦地那龙线虫侵染,DIS
麦角中药的毒性效应,DIS
麻疹伴有肠的并发症,DIS
麻疹合并肺炎,DIS
麻疹后中耳炎,DIS
麻疹后脑炎脊髓炎或脑脊髓炎,DIS
麻疹并喉炎,DIS
麻疹角膜炎,DIS
麻疹角膜结膜炎,DIS
麻痹性休克,DIS
麻痹瘫痪综合症,DIS
麻醉催眠剂过敏个人史,DIS
麻醉剂过敏个人史,DIS
麻醉引起正常用药的休克,DIS
麻醉药中毒意图不确定的,DIS
麻风分支杆菌感染,DIS
黄体出血,DIS
黄体血肿,DIS
黄嘌呤尿症,DIS
黄热病性肝炎,DIS
黄疸肝脏色素沉着综合征,DIS
黄连素中毒,DIS
黑塞尔巴赫疝,DIS
黑棘皮病黑色角化病,DIS
黑热病内脏利什曼病,DIS
黑福特病,DIS
黑粪柏油样粪,DIS
黑色素沉着,DIS
黑色素沉着病,DIS
黑色素沉着症,DIS
黑蒙性白痴或台沙病,DIS
黑里哈曼里奇综合征,DIS
默勒舌炎,DIS
默勒舌炎维生素缺乏,DIS
默比乌斯氏综合征,DIS
默比茨传导阻滞,DIS
鼓膜切开术管,DIS
鼓膜破裂,DIS
鼓膜粘连,DIS
鼠伤寒沙门氏菌性肠炎,DIS
鼠伤寒沙门氏菌感染,DIS
鼠型斑疹伤寒肠炎,DIS
鼠疫型脑膜炎,DIS
鼻中膈血肿,DIS
鼻中隔骨嵴刺,DIS
鼻内恶性肿瘤,DIS
鼻出血鼻衄,DIS
鼻前后孔狭窄,DIS
鼻前庭鼻中隔溃疡,DIS
鼻后孔后缘恶性肿瘤,DIS
鼻咽交搭跨越的恶性肿瘤,DIS
鼻咽侧壁咽隐窝恶性肿瘤,DIS
鼻咽侧壁咽鼓管开口恶性肿瘤,DIS
鼻咽后壁咽扁桃体恶性肿瘤,DIS
鼻咽后壁腺样体恶性肿瘤,DIS
鼻咽异物,DIS
鼻咽炎,DIS
鼻咽粘连与鼻甲中隔,DIS
鼻咽结核病未提及细菌学或组织学的证实,DIS
鼻咽结核病经细菌学和组织学所证实,DIS
鼻咽部囊肿,DIS
鼻咽部血管瘤,DIS
鼻咽闭锁,DIS
鼻大脑毛霉菌病,DIS
鼻孔闭锁,DIS
鼻定区神经综合征,DIS
鼻开放性损伤伴感染,DIS
鼻异位月经,DIS
鼻损伤的晚期效应,DIS
鼻疽假单胞菌感染,DIS
鼻病毒引起的急性支气管炎,DIS
鼻皮内痣,DIS
鼻窦开放性骨折,DIS
鼻窦异物经腔口进入,DIS
鼻窦结核未提及细菌学或组织学的证实,DIS
鼻窦结石,DIS
鼻窦道任何鼻窦结核病未提及细菌学或组织学的证实,DIS
鼻结核未提及细菌学或组织学的证实,DIS
鼻结核病经细菌学和组织学所证实,DIS
鼻翼塌陷症,DIS
鼻脑膜膨出,DIS
鼻腔动态未定的肿瘤,DIS
鼻腔牙,DIS
鼻腔脑脊膜瘤,DIS
鼻腺瘤性息肉,DIS
鼻部错构瘤,DIS
鼻额部脑膨出,DIS
鼻骨开放性骨折,DIS
鼻骨肥大,DIS
鼾症打鼾,DIS
齐夫综合症,DIS
齐思奥本海姆病,DIS
齿槽嵴萎缩,DIS
齿槽突不齐,DIS
齿槽突萎缩,DIS
齿槽突裂,DIS
齿槽脓溢边缘性牙周炎,DIS
齿槽良性肿瘤,DIS
齿槽骨炎,DIS
齿突骨折,DIS
齿音发育不清,DIS
龈口炎白色皱襞性口腔遗传性疾病,DIS
龈炎并发于妊娠分娩和产褥期,DIS
龈痛纤维性,DIS
龙葵果野葡萄中毒,DIS
龙贝格半侧颜面萎缩,DIS
龟头的尿道下裂,DIS
退热药物,DRU
陈香露,DRU
美洛西林钠针,DRU
三磷酸腺苷辅酶,DRU
磺胺嘧啶银糊剂,DRU
盐液,DRU
头孢哌酮舒巴坦钠针,DRU
尼莫地平,DRU
甘露醇,DRU
感冒胶囊,DRU
丝裂霉素针,DRU
磺胺嘧啶锌软膏,DRU
茶碱缓释片,DRU
曲克芦丁脑蛋白水解物注射液,DRU
小牛血清去蛋白注射液,DRU
吲达帕安,DRU
吲哚美辛片,DRU
消心痛片,DRU
复方锌布颗粒,DRU
湿润烧伤膏,DRU
胞二磷胆碱,DRU
重组人粒细胞集落刺激因子,DRU
诺和灵30R针,DRU
低分子肝素钙注射液,DRU
氟尿嘧啶,DRU
氨基甲酸酯类,DRU
烧伤膏,DRU
奋乃静片,DRU
氟哌啶醇片,DRU
激素,DRU
美罗培南,DRU
冬虫草全蝎胶囊,DRU
胸腺肽,DRU
抗酸药,DRU
VP,DRU
头孢唑林,DRU
安体舒通片,DRU
尿激酶,DRU
龙胆泻肝丸,DRU
活血药物,DRU
头孢米诺,DRU
链霉素针剂,DRU
球蛋白35,DRU
人胰岛素,DRU
七叶皂苷钠针,DRU
病毒唑,DRU
疫苗,DRU
丁酸脱氢酶,DRU
氟尿嘧啶针,DRU
多柔比星针,DRU
头孢菌素,DRU
阿糖腺苷,DRU
磺胺嘧啶,DRU
酒石酸美托洛尔,DRU
止咳糖浆,DRU
左氧氟沙星针,DRU
醋酸甲地孕酮片,DRU
甲氧氯普胺片,DRU
利巴韦林颗粒,DRU
小儿氨氛黄那敏颗粒,DRU
阿司匹林肠溶片100mgqnpo氯吡格雷片75mgqnpo单硝酸异山梨酯片,DRU
布林,DRU
配方乳,DRU
利福平片,DRU
异烟肼片,DRU
乙胺丁醇片,DRU
吡嗪酰胺片,DRU
紫杉醇,DRU
多西他赛,DRU
奥美拉唑针,DRU
外用磺胺嘧啶锌软膏,DRU
甘油,DRU
固本益肠片,DRU
氟尿嘧啶方案,DRU
奥沙利铂,DRU
消炎止痛药,DRU
痰热清针,DRU
头孢唑肟钠针,DRU
利巴韦林针,DRU
阿莫西林克拉维酸钾咀嚼片,DRU
盐酸二氧丙嗪片,DRU
雷贝拉唑肠溶胶囊,DRU
格列吡嗪片,DRU
替罗非班,DRU
创面外用药膏,DRU
顺铂针,DRU
多西他赛针,DRU
止吐药物,DRU
重组人粒细胞集落刺激因子针,DRU
利尿药物,DRU
复方甲氧那明,DRU
羧甲司坦,DRU
甘油果糖针,DRU
降脂药物,DRU
艾迪,DRU
抗炎眼药水,DRU
去甲肾上腺素针,DRU
泮托拉唑钠,DRU
改善微循环药物,DRU
复方丹参片,DRU
心脑通胶囊,DRU
贝那普利片,DRU
参麦针,DRU
左氧氟沙星,DRU
消炎药物,DRU
盐酸氨溴索,DRU
低分子量肝素钙针,DRU
短效胰岛素,DRU
维生素B,DRU
头孢哌酮舒巴坦针,DRU
普萘洛尔,DRU
地西泮,DRU
甘油果糖,DRU
抗癫痫药物,DRU
缬沙坦片,DRU
抗结核药物,DRU
喷妥维林,DRU
阿奇霉素针,DRU
炎琥宁针,DRU
小儿氨酚那敏片,DRU
吡哌酸,DRU
依达拉奉注射液,DRU
头孢呋辛钠针,DRU
小儿感冒颗粒,DRU
多巴胺,DRU
依达拉奉针,DRU
布地奈德混悬液,DRU
复方甘草甜素片,DRU
多烯磷脂酰胆碱针,DRU
醒脑静针,DRU
磺胺嘧啶银膏,DRU
头孢替安针,DRU
复方甘草甜素针,DRU
西咪替丁针,DRU
中药制剂,DRU
鼠神经生长因子针,DRU
复方利血平,DRU
钙片,DRU
咳特灵胶囊,DRU
阿莫西林克拉维酸钾针,DRU
低分子肝素,DRU
化疗药物,DRU
磺胺类,DRU
头孢米诺针,DRU
痔疮膏,DRU
维生素E胶囊,DRU
甲钴铵片,DRU
肌酐片,DRU
强力天麻杜仲胶囊,DRU
颈复康颗粒,DRU
活血化瘀药物,DRU
护肝药物,DRU
布林佐胺滴眼液,DRU
氯硝西泮片,DRU
肾上腺素针,DRU
磺胺嘧啶银粉,DRU
芬必得,DRU
吗啡缓释片,DRU
抗菌药物,DRU
氨溴索液,DRU
消癌平针,DRU
还原性谷胱甘肽,DRU
一串红花葵苷,DRU
一乙醇胺,DRU
一倍体,DRU
一叶荻,DRU
一叶荻碱,DRU
一叶萩,DRU
一叶萩碱,DRU
一君,DRU
一培,DRU
一夫清,DRU
一孚晴,DRU
一干二净,DRU
一平苏,DRU
一扫光,DRU
一扫光药膏,DRU
一把抓,DRU
一指宽,DRU
一捻金,DRU
一捻金散剂,DRU
一捻金胶囊,DRU
一支蒿伤湿祛痛膏,DRU
一服宁,DRU
一期修复,DRU
一期小肠移植,DRU
一期延迟缝合,DRU
一期愈合,DRU
一期缝合,DRU
一条鞭,DRU
一枝蒿伤湿祛痛,DRU
一枝蒿伤湿祛痛膏,DRU
一枝香,DRU
一柱天,DRU
一柱天酒,DRU
一氧化碳营养菌,DRU
一氧化碳血红蛋白血,DRU
一氨基二羧酸,DRU
一氯二氟乙烷,DRU
一氯二氟甲烷,DRU
一水碳酸钠,DRU
一泰纳,DRU
一洲洋参,DRU
一洲洋参丸,DRU
一洲高丽参,DRU
一清,DRU
一清胶囊,DRU
一清软胶囊,DRU
一清颗粒,DRU
一溴樟脑,DRU
一灭,DRU
一睐,DRU
一硬二棕榈酸甘油酯,DRU
一硬二油酸甘油酯,DRU
一磷酸多萜醇,DRU
一种免疫抑制剂,DRU
一种分子能量图,DRU
一种抗凝血剂商品名,DRU
一种抗叶酸物,DRU
一种抗癌药,DRU
一种抗血凝剂,DRU
一种氮丙啶诱变剂,DRU
一种炸药,DRU
一种终止突变,DRU
一种肌纤维结构,DRU
一种霉菌色素,DRU
